id;parent_id;name
33551;490;from open  produce 開く
33553;490;from mouth  produce 口
33555;490;from shut, close  produce 閉める
45517;45478;Transitive and intransitive verbs
33557;490;from time, hour  produce 時間
33559;490;from six days, 6th of the month  produce 六日
33561;490;from back, behind  produce 後ろ
33563;490;from ten days, 10th of the month  produce 十日
33565;490;from morning, a.m.  produce 午前
33567;490;from this evening, tonight  produce 今晩
33569;490;from Saturday  produce 土曜日
33571;490;from Friday  produce 金曜日
33573;490;from moon  produce 月
33575;490;from night (from sunset to sunrise)  produce 夜
33577;490;from eat  produce 食べる
33579;490;from what, which  produce 何
33581;490;from evening (usually from sunset to bedtime)  produce 晩
33583;490;from cooked rice, meal  produce ご飯
21341;293;from 臣 produce retainer
21343;293;from 姫 produce princess
21345;293;from 蔵 produce storehouse
21347;293;from 臓 produce entrails
21349;293;from 賢 produce intelligent
21351;293;from 腎 produce kidney
21353;293;from 堅 produce strict
21355;293;from 臨 produce look to
21357;293;from 覧 produce perusal
21359;293;from 巨 produce gigantic
21361;293;from 拒 produce repel
21363;293;from 力 produce power
21365;293;from 男 produce man
21367;293;from 労 produce labor
21369;293;from 募 produce recruit
21371;293;from 劣 produce inferiority
21373;293;from 功 produce achievement
21375;293;from 勧 produce persuade
21377;293;from 努 produce toil
21379;293;from 勃 produce uprising
21381;293;from 励 produce encourage
21383;293;from 加 produce add
21385;293;from 賀 produce congratulations
21387;293;from 架 produce erect
21389;293;from 脇 produce armpit
21391;293;from 脅 produce threaten
21393;293;from 協 produce co-
21395;293;from 行 produce going
21397;293;from 律 produce rhythm
21399;293;from 復 produce restore
21401;293;from 得 produce gain
21403;293;from 従 produce accompany
21405;293;from 徒 produce junior
21407;293;from 待 produce wait
21409;293;from 往 produce journey
21411;293;from 征 produce subjugate
19521;293;from 一 produce one
19523;293;from 二 produce two
33585;490;from three (things)  produce 三つ
19525;293;from 三 produce three
19527;293;from 四 produce four
33587;490;from daytime, midday  produce 昼
19529;293;from 五 produce five
45518;45478;Relative clauses and sentence order
19531;293;from 六 produce six
