id;parent_id;name
48084;47956;awl
48085;47956;sickness
48086;47956;box
48087;47956;teepee
48088;47956;pup tent
48089;47956;shape
48090;47956;fenceposts
48091;47956;sparkler
48092;47956;mosaic
48093;47956;bushel basket
48094;47956;purse
48095;47956;shelf
48096;47956;dog tag
48097;47956;city walls
48098;47956;drag
48099;47956;clothes hanger
48100;47956;animal tracks
48101;47956;lock of hair
48102;47956;tail feathers
48103;47956;hairpin
48104;47956;owl
48105;47956;migrating ducks
48106;47956;mountain goat
48107;47956;skunk
48108;47956;golden calf
48109;47956;old
48110;47956;sunflower, early
48111;47956;oneself, nose, nostrils
48112;47956;white, white bird, dove, bird
48113;47956;fat man, round baseball player
48114;47956;glue, glued to
48115;47956;
48116;47956;shells, oyster, clam
48117;47956;head
48118;47956;fishhook
48119;47956;craft, I beam, artificial
48120;47956;dagger, saber
48121;47956;seduce
48122;47956;nail, spike, street
48123;47956;child
48124;47956;woman
48125;47956;breasts
48126;47956;teenager, legs
48127;47956;little
48128;47956;large dog, St. Bernard dog
48129;47956;evening
48130;47956;stone, stones, rocks
48131;47956;resemblance, spark, candle, fire
48132;47956;stream, flood
48133;47956;water
48134;47956;spring, water, little
48135;47956;soil, ground, dirt, land
48136;47956;ivy
48137;47956;fireplace, hearth, conflagration, flames, cauldron, cooking fire, oven fire
48138;47956;computer, logic
48139;47956;monks
48140;47956;tree, wood, pole, wooden pole
48141;47956;portent, turtle
48142;47956;chihuahua, a pack of wild dogs
48143;47956;cow
48144;47956;king, scepter, ball,
48145;47956;jewel, ball
48146;47956;candlestick
48147;47956;gold, metal
48148;47956;Car, cart, wagon, vehicle
48149;47956;each
48150;47956;chariot
48151;47956;tall
48152;47956;lap
48153;47956;samurai
48154;47956;aerosol can, lid, lidded crock
48155;47956;saying, speech, words
48156;47956;stop, footprint
48157;47956;cloak, scarf, top hat, top hat and scarf, garment
48158;47956;rain, weather
48159;47956;heaven, heavens, witch
48160;47956;vase, standing up
48161;47956;sitting on the ground
48162;47956;yawn, lack
48163;47956;next, second
48164;47956;sound
48165;47956;deceased, to perish
48166;47956;compass, direction
48167;47956;increase
48168;47956;east, East
48169;47956;insect
48170;47956;snake
48171;47956;wrap
48172;47956;eel
48173;47956;sheep
48174;47956;horse, team of horses
48175;47956;wings
48176;47956;heart, state of mind, valentine
48177;47956;hand
48178;47956;genie, genius, genie in the bottle
48179;47956;fist
48180;47956;outstretched hands, beg
48181;47956;crotch
48182;47956;vulture, claws
48183;47956;to go in, to put in, to come in, umbrella, eight
48184;47956;lose
48185;47956;slave
48186;47956;muscle, power
48187;47956;column, going, line, boulevard
48188;47956;rice, wheat, grains of rice, United States
48189;47956;flowers
48190;47956;person
48191;47956;shakuhachi
48192;47956;altar
48193;47956;shoot, sprout
48194;47956;roots
48195;47956;monkey, speaketh
48196;47956;ladle, measuring cup
48197;47956;screwdriver, utilized
48198;47956;building blocks
48199;47956;old man
48200;47956;puppet
48201;47956;correct, mending, leg, wooden leg, human legs, animal legs, walking legs
48202;47956;hole
48203;47956;abacus, how many
48204;47956;yarn
48205;47956;whiskey bottle
48206;47956;table
48207;47956;halo, silver
48208;47956;eating, food
48209;47956;water lily
48210;47956;spicy, red pepper
48211;47956;acorn, elbow
48212;47956;life
48213;47956;clock
48214;47956;west, Old West, the East
48215;47956;gates, door
48216;47956;jail cell
48217;47956;clothesline
48218;47956;too much, scale
48219;47956;plaid
48220;47956;apple
48221;47956;wicker basket
48222;47956;upside down in a row
48223;47956;together, strung together, bushel basket
48224;47956;angles
48225;47956;tusk
48226;47956;dice, turn
48227;47956;hair, mane
48228;47956;rabbit
48229;47956;horse
